2017-12-26 15:28:01,64,37,low,ON,40148
2017-12-26 15:30:01,64,37,low,ON,41250
2017-12-26 15:34:02,65,38,low,ON,40437
2017-12-26 15:36:02,65,38,low,ON,40631
2017-12-26 15:38:02,64,37,low,ON,41470
2017-12-26 15:42:03,65,38,low,ON,40695
2017-12-26 15:44:03,65,38,low,ON,40400
2017-12-26 15:46:03,65,38,low,ON,41364
2017-12-26 15:48:03,65,38,low,ON,42422
2017-12-26 15:50:04,65,38,low,ON,42092
2017-12-26 15:56:04,65,38,low,ON,41137
2017-12-26 15:58:04,65,39,low,ON,41114
2017-12-26 16:00:05,65,39,low,ON,40406
2017-12-26 16:02:05,65,39,low,ON,41020
2017-12-26 16:04:05,65,38,low,ON,41328
2017-12-26 16:08:05,65,38,low,ON,40507
2017-12-26 16:10:06,65,39,low,ON,41087
2017-12-26 16:14:06,65,39,low,ON,40489
2017-12-26 16:30:08,58,32,low,ON,41034
2017-12-26 16:32:08,58,33,low,ON,40404
2017-12-26 16:34:08,57,34,low,ON,41399
2017-12-26 16:38:08,56,35,low,ON,41983
2017-12-26 16:46:09,56,36,low,ON,40717
